time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
8.689881,1.462252,1.496028,-5.410885,-5.357961
8.694883,1.435031,1.463756,-5.466587,-5.423091
8.699885,1.407532,1.441986,-5.521915,-5.469178
8.704887,1.379755,1.394098,-5.577595,-5.568173
8.709889,1.351698,1.371776,-5.634027,-5.618851
8.714891,1.323359,1.337924,-5.690646,-5.687597
8.719893,1.294736,1.315113,-5.747060,-5.731450
8.724895,1.265831,1.280575,-5.803610,-5.803298
8.729897,1.236643,1.257332,-5.860428,-5.852573
8.734900,1.207170,1.222072,-5.917229,-5.924484
8.739902,1.177414,1.198335,-5.973764,-5.966807
8.744904,1.147375,1.162387,-6.030527,-6.036851
8.749906,1.117052,1.138192,-6.087402,-6.079276
8.754908,1.086445,1.101577,-6.143780,-6.149619
8.759910,1.055559,1.076928,-6.199724,-6.196207
8.764912,1.024393,1.039621,-6.255500,-6.261509
8.769914,0.992948,1.014544,-6.311300,-6.305673
8.774916,0.961224,0.976577,-6.367128,-6.373930
8.779918,0.929221,0.951044,-6.422733,-6.417899
8.784920,0.896941,0.912407,-6.478142,-6.478139
8.789922,0.864385,0.886443,-6.533236,-6.522740
8.794924,0.831555,0.847155,-6.587811,-6.595062
8.799926,0.798455,0.820763,-6.641146,-6.629166
8.804928,0.765093,0.784308,-6.693081,-6.716358
8.809930,0.731476,0.757414,-6.743192,-6.753433
8.814932,0.697617,0.716791,-6.790713,-6.808012
8.819934,0.663528,0.689517,-6.835655,-6.840831
8.824936,0.629220,0.648374,-6.878307,-6.894833
8.829938,0.594709,0.620764,-6.917965,-6.928552
8.834940,0.560008,0.579095,-6.954638,-6.974666
8.839942,0.525131,0.551170,-6.988633,-7.000613
8.844944,0.490093,0.509090,-7.019937,-7.040931
8.849946,0.454908,0.480907,-7.048054,-7.066271
8.854948,0.419590,0.438431,-7.073449,-7.102532
8.859950,0.384154,0.409993,-7.095954,-7.120764
8.864952,0.348614,0.367216,-7.115679,-7.146545
8.869954,0.312983,0.338620,-7.133071,-7.159651
8.874956,0.277271,0.295616,-7.148309,-7.179206
8.879958,0.241490,0.266875,-7.161360,-7.191364
8.884960,0.205649,0.223699,-7.172228,-7.204920
8.889962,0.169761,0.194852,-7.181191,-7.212792
8.894964,0.133832,0.151554,-7.188365,-7.221303
8.899966,0.097874,0.122636,-7.193687,-7.226177
8.904968,0.061894,0.090432,-7.197145,-7.254910
8.909970,0.025903,0.061410,-7.198792,-7.256905
8.914972,-0.010091,0.017871,-7.198663,-7.257978
8.919974,-0.046080,-0.011161,-7.196787,-7.257023
8.924976,-0.082054,-0.054695,-7.193223,-7.252317
8.929978,-0.118005,-0.083704,-7.188028,-7.248513
8.934980,-0.153925,-0.127190,-7.181221,-7.243709
8.939982,-0.189807,-0.156156,-7.172931,-7.236432
8.944984,-0.225643,-0.199558,-7.163089,-7.228704
8.949986,-0.261424,-0.228471,-7.151641,-7.220037
8.954988,-0.297145,-0.271767,-7.138856,-7.206758
8.959991,-0.332797,-0.300587,-7.124846,-7.195757
8.964993,-0.368376,-0.343733,-7.109580,-7.182617
8.969995,-0.403875,-0.372467,-7.093139,-7.172358
8.974997,-0.439289,-0.415452,-7.075657,-7.147954
8.979999,-0.474612,-0.444031,-7.057181,-7.132228
8.985001,-0.509840,-0.486781,-7.037813,-7.111317
8.990003,-0.544968,-0.515199,-7.017264,-7.093995
8.995005,-0.579989,-0.557717,-6.995290,-7.071045
9.000007,-0.614898,-0.585975,-6.972693,-7.054748
9.005009,-0.649693,-0.628228,-6.949666,-7.030555
9.010011,-0.684372,-0.656336,-6.926459,-7.012072
9.015013,-0.718933,-0.698370,-6.902878,-6.987959
9.020015,-0.753377,-0.726300,-6.879287,-6.966574
9.025017,-0.787702,-0.768059,-6.855548,-6.942670
9.030019,-0.821908,-0.795812,-6.831533,-6.926337
9.035021,-0.855993,-0.837301,-6.807327,-6.895033
9.040023,-0.889956,-0.864862,-6.782596,-6.878677
9.045025,-0.923793,-0.906076,-6.757197,-6.853559
9.050027,-0.957501,-0.933466,-6.731099,-6.831749
9.055029,-0.991075,-0.974392,-6.703805,-6.801989
9.060031,-1.024509,-1.001576,-6.675442,-6.776605
9.065033,-1.057799,-1.042166,-6.646092,-6.745004
9.070035,-1.090938,-1.069124,-6.615683,-6.724846
9.075037,-1.123923,-1.109383,-6.584363,-6.688665
9.080039,-1.156748,-1.136117,-6.551855,-6.664789
9.085041,-1.189407,-1.176019,-6.518506,-6.626186
9.090043,-1.221898,-1.202493,-6.484453,-6.599007
9.095045,-1.254217,-1.242003,-6.449792,-6.559334
9.100047,-1.286360,-1.268212,-6.414428,-6.534709
9.105049,-1.318323,-1.305402,-6.377934,-6.493484
9.110051,-1.350098,-1.331356,-6.339706,-6.469296
9.115053,-1.381680,-1.370077,-6.300475,-6.422308
9.120055,-1.413062,-1.395739,-6.260239,-6.392030
9.125057,-1.444240,-1.434002,-6.219189,-6.347517
9.130059,-1.475211,-1.459361,-6.177586,-6.317473
9.135061,-1.505973,-1.497159,-6.135292,-6.262420
9.140063,-1.536521,-1.522174,-6.092467,-6.227565
9.145065,-1.566853,-1.559440,-6.048924,-6.175144
9.150067,-1.596965,-1.584105,-6.004829,-6.142704
9.155069,-1.626856,-1.620847,-5.960322,-6.092607
9.160071,-1.656525,-1.645179,-5.916062,-6.057395
9.165073,-1.685973,-1.681430,-5.872123,-6.008696
9.170075,-1.715201,-1.705439,-5.828002,-5.977991
9.175077,-1.744208,-1.741223,-5.783586,-5.930242
9.180079,-1.772993,-1.764911,-5.739151,-5.894113
9.185081,-1.801555,-1.800163,-5.694751,-5.839345
9.190084,-1.829895,-1.823495,-5.649715,-5.809972
9.195086,-1.858007,-1.858245,-5.604269,-5.750364
9.200088,-1.885892,-1.881211,-5.558814,-5.718366
9.205090,-1.913550,-1.893886,-5.513295,-5.574711
9.210092,-1.940979,-1.916131,-5.467418,-5.539387
9.215094,-1.968178,-1.949247,-5.421483,-5.481380
9.220096,-1.995148,-1.971132,-5.375638,-5.452071
9.225098,-2.021888,-2.003752,-5.329497,-5.406770
9.230100,-2.048397,-2.025336,-5.283272,-5.369875
9.235102,-2.074675,-2.057453,-5.237107,-5.316508
9.240104,-2.100721,-2.078683,-5.190685,-5.282341
9.245106,-2.126535,-2.110260,-5.144471,-5.230224
9.250108,-2.152119,-2.131145,-5.098092,-5.189204
9.255110,-2.177469,-2.162166,-5.051376,-5.131017
9.260112,-2.202585,-2.182643,-5.004279,-5.093704
9.265114,-2.227463,-2.213096,-4.956825,-5.038242
9.270116,-2.252106,-2.233205,-4.909570,-4.999450
9.275118,-2.276512,-2.263106,-4.862280,-4.947744
9.280120,-2.300681,-2.282872,-4.814921,-4.919087
9.285122,-2.324613,-2.312264,-4.767519,-4.859442
9.290124,-2.348309,-2.331657,-4.719928,-4.823087
9.295126,-2.371765,-2.360472,-4.672353,-4.765476
9.300128,-2.394985,-2.379490,-4.625109,-4.728048
9.305130,-2.417970,-2.397305,-4.578111,-4.642784
9.310132,-2.440720,-2.415845,-4.531118,-4.603535
9.315134,-2.463234,-2.443343,-4.484142,-4.544134
9.320136,-2.485514,-2.461486,-4.437300,-4.509739
9.325138,-2.507561,-2.488443,-4.390615,-4.459089
9.330140,-2.529375,-2.506250,-4.344306,-4.427060
9.335142,-2.550957,-2.532699,-4.297761,-4.371283
9.340144,-2.572306,-2.550143,-4.251097,-4.334487
9.345146,-2.593420,-2.576064,-4.204325,-4.288909
9.350148,-2.614302,-2.593173,-4.157857,-4.247500
9.355150,-2.634953,-2.618537,-4.111495,-4.189352
9.360152,-2.655371,-2.635260,-4.065071,-4.153591
9.365154,-2.675557,-2.660064,-4.018694,-4.100022
9.370156,-2.695513,-2.676432,-3.972911,-4.059264
9.375158,-2.715240,-2.700686,-3.927130,-4.007797
9.380160,-2.734738,-2.716690,-3.881134,-3.969553
9.385162,-2.754004,-2.740401,-3.834797,-3.913988
9.390164,-2.773040,-2.756042,-3.788603,-3.876628
9.395166,-2.791844,-2.779171,-3.742329,-3.818897
9.400168,-2.810417,-2.794414,-3.696260,-3.785159
9.405170,-2.828763,-2.795016,-3.650900,-3.659075
9.410172,-2.846883,-2.809641,-3.606389,-3.626896
9.415174,-2.864784,-2.831303,-3.563034,-3.576775
9.420177,-2.882471,-2.845579,-3.520120,-3.539715
9.425179,-2.899943,-2.866724,-3.477447,-3.492003
9.430181,-2.917203,-2.880668,-3.435158,-3.457626
9.435183,-2.934254,-2.901327,-3.393354,-3.417166
9.440185,-2.951094,-2.914967,-3.351125,-3.391210
9.445187,-2.967722,-2.935232,-3.308600,-3.340346
9.450189,-2.984137,-2.948564,-3.265876,-3.303072
9.455191,-3.000339,-2.968291,-3.223355,-3.257793
9.460193,-3.016328,-2.981263,-3.180789,-3.220876
9.465195,-3.032103,-3.000483,-3.137789,-3.173308
9.470197,-3.047662,-3.013126,-3.094613,-3.140058
9.475199,-3.063007,-3.031892,-3.051768,-3.101035
9.480201,-3.078138,-3.044327,-3.009036,-3.078461
9.485203,-3.093054,-3.062698,-2.966134,-3.028436
9.490205,-3.107756,-3.074744,-2.922921,-2.995115
9.495207,-3.122241,-3.092612,-2.879727,-2.945741
9.500209,-3.136508,-3.104377,-2.835944,-2.918165
9.505211,-3.150557,-3.109270,-2.792475,-2.828656
9.510213,-3.164392,-3.120590,-2.749869,-2.792502
9.515215,-3.178014,-3.137241,-2.707495,-2.737922
9.520217,-3.191425,-3.148156,-2.665501,-2.707908
9.525219,-3.204628,-3.164307,-2.623791,-2.660483
9.530221,-3.217622,-3.174883,-2.582216,-2.631073
9.535223,-3.230409,-3.190568,-2.540775,-2.580422
9.540225,-3.242988,-3.200855,-2.499055,-2.552205
9.545227,-3.255358,-3.216082,-2.457558,-2.508203
9.550229,-3.267522,-3.226077,-2.416397,-2.474502
9.555231,-3.279480,-3.240833,-2.375163,-2.427788
9.560233,-3.291232,-3.250516,-2.333769,-2.401899
9.565235,-3.302776,-3.264829,-2.292048,-2.356190
9.570237,-3.314111,-3.274148,-2.249991,-2.320728
9.575239,-3.325233,-3.287982,-2.207574,-2.275322
9.580241,-3.336144,-3.297051,-2.165050,-2.243099
9.585243,-3.346842,-3.310408,-2.122685,-2.192301
9.590245,-3.357328,-3.319152,-2.080261,-2.158432
9.595247,-3.367601,-3.331990,-2.037364,-2.103920
9.600249,-3.377658,-3.340381,-1.993924,-2.073954
9.605251,-3.387496,-3.346327,-1.950012,-1.926952
9.610253,-3.397112,-3.353996,-1.905166,-1.888697
9.615255,-3.406501,-3.365236,-1.859407,-1.840432
9.620257,-3.415660,-3.372591,-1.813614,-1.803274
9.625259,-3.424590,-3.383308,-1.767515,-1.748655
9.630261,-3.433289,-3.390261,-1.721057,-1.713924
9.635263,-3.441756,-3.400443,-1.674821,-1.662867
9.640265,-3.449991,-3.407058,-1.628467,-1.628791
9.645267,-3.457993,-3.416722,-1.581899,-1.573834
9.650270,-3.465763,-3.422982,-1.535372,-1.540907
9.655272,-3.473300,-3.432112,-1.488585,-1.486290
9.660274,-3.480603,-3.438031,-1.441866,-1.450006
9.665276,-3.487671,-3.446616,-1.394819,-1.388098
9.670278,-3.494503,-3.452075,-1.347255,-1.349012
9.675280,-3.501096,-3.460076,-1.299600,-1.302264
9.680282,-3.507452,-3.465222,-1.252089,-1.263157
9.685284,-3.513569,-3.472685,-1.204347,-1.208374
9.690286,-3.519447,-3.477532,-1.156258,-1.173918
9.695288,-3.525083,-3.484458,-1.107849,-1.114998
9.700290,-3.530477,-3.488905,-1.059647,-1.081609
9.705292,-3.535631,-3.507885,-1.011653,-1.075511
9.710294,-3.540548,-3.512143,-0.964474,-1.036626
9.715296,-3.545231,-3.518244,-0.918205,-0.984218
9.720298,-3.549685,-3.522178,-0.872507,-0.950189
9.725300,-3.553910,-3.527768,-0.826614,-0.897127
9.730302,-3.557905,-3.531307,-0.780860,-0.862322
9.735304,-3.561673,-3.536372,-0.735308,-0.810697
9.740306,-3.565213,-3.539582,-0.689968,-0.777656
9.745308,-3.568527,-3.544142,-0.644641,-0.719877
9.750310,-3.571613,-3.546992,-0.598796,-0.685401
9.755312,-3.574471,-3.550978,-0.553319,-0.623497
9.760314,-3.577101,-3.553414,-0.507852,-0.587195
9.765316,-3.579504,-3.556828,-0.462349,-0.532725
9.770318,-3.581680,-3.558946,-0.416997,-0.495899
9.775320,-3.583629,-3.561820,-0.371678,-0.447615
9.780322,-3.585351,-3.563674,-0.326054,-0.414236
9.785324,-3.586845,-3.566062,-0.280795,-0.365514
9.790326,-3.588114,-3.567419,-0.235849,-0.324145
9.795328,-3.589158,-3.569281,-0.190880,-0.281844
9.800330,-3.589978,-3.570421,-0.146025,-0.245001
9.805332,-3.590574,-3.575889,-0.101566,-0.168905
9.810334,-3.590951,-3.576518,-0.057945,-0.138242
9.815336,-3.591112,-3.577252,-0.015060,-0.085135
9.820338,-3.591059,-3.577499,0.027489,-0.051545
9.825340,-3.590795,-3.577709,0.069764,-0.003295
9.830342,-3.590320,-3.577699,0.111744,0.027664
9.835344,-3.589634,-3.577429,0.153912,0.075922
9.840346,-3.588738,-3.577106,0.196167,0.112724
9.845348,-3.587630,-3.576318,0.238564,0.164315
9.850350,-3.586310,-3.575622,0.281005,0.198671
9.855352,-3.584778,-3.574339,0.323146,0.241542
9.860354,-3.583038,-3.573346,0.364698,0.271822
9.865356,-3.581090,-3.571628,0.406152,0.318975
9.870358,-3.578933,-3.570318,0.448208,0.350417
9.875360,-3.576566,-3.568122,0.490334,0.399108
9.880363,-3.573987,-3.566518,0.532545,0.432527
9.885365,-3.571198,-3.563824,0.574857,0.478541
9.890367,-3.568197,-3.561855,0.616890,0.508986
9.895369,-3.564986,-3.558701,0.659231,0.555680
9.900371,-3.561561,-3.556403,0.702243,0.589539
9.905373,-3.557920,-3.541754,0.745577,0.684784
9.910375,-3.554061,-3.538988,0.789311,0.713220
9.915377,-3.549983,-3.534612,0.833356,0.759057
9.920379,-3.545682,-3.531538,0.877897,0.796774
9.925381,-3.541160,-3.526660,0.922284,0.849436
9.930383,-3.536415,-3.523227,0.966608,0.886593
9.935385,-3.531450,-3.517806,1.010681,0.939765
9.940387,-3.526266,-3.514020,1.054285,0.968182
9.945389,-3.520866,-3.508094,1.096653,1.021033
9.950391,-3.515261,-3.503984,1.137011,1.050796
9.955393,-3.509460,-3.497607,1.175339,1.089166
9.960395,-3.503474,-3.493206,1.211760,1.118893
9.965397,-3.497311,-3.486421,1.246177,1.152956
9.970399,-3.490982,-3.481777,1.278700,1.180102
9.975401,-3.484496,-3.474620,1.309018,1.212197
9.980403,-3.477866,-3.469703,1.336964,1.235024
9.985405,-3.471104,-3.462234,1.362367,1.268292
9.990407,-3.464223,-3.457183,1.385442,1.282977
9.995409,-3.457232,-3.449425,1.406210,1.309941
10.000411,-3.450145,-3.444209,1.424603,1.321444
10.005413,-3.442973,-3.435533,1.440629,1.365975
10.010415,-3.435728,-3.430257,1.454468,1.381781
10.015417,-3.428419,-3.421942,1.466392,1.394846
10.020419,-3.421057,-3.416268,1.476336,1.401607
10.025421,-3.413650,-3.407842,1.484445,1.410547
10.030423,-3.406208,-3.402178,1.490661,1.412426
10.035425,-3.398742,-3.393698,1.494649,1.414436
10.040427,-3.391263,-3.388042,1.496399,1.411520
10.045429,-3.383781,-3.379582,1.496016,1.406520
10.050431,-3.376307,-3.374039,1.493614,1.395070
10.055433,-3.368852,-3.365682,1.489229,1.386769
10.060435,-3.361423,-3.360017,1.483053,1.388213
10.065437,-3.354031,-3.351709,1.475190,1.374711
10.070439,-3.346683,-3.346116,1.465699,1.369819
10.075441,-3.339387,-3.337932,1.454649,1.353449
10.080443,-3.332150,-3.332405,1.442498,1.345792
10.085445,-3.324978,-3.324368,1.429114,1.326183
10.090447,-3.317875,-3.319319,1.414734,1.304839
10.095449,-3.310847,-3.311533,1.399557,1.282779
10.100451,-3.303896,-3.306360,1.383751,1.269565
10.105453,-3.297026,-3.298496,1.367426,1.315778
10.110456,-3.290239,-3.293469,1.350837,1.303037
10.115458,-3.283535,-3.285709,1.333807,1.275433
10.120460,-3.276918,-3.280958,1.316448,1.272254
10.125462,-3.270389,-3.273368,1.298871,1.248705
10.130464,-3.263947,-3.268495,1.281193,1.236332
10.135466,-3.257595,-3.261132,1.263075,1.208656
10.140468,-3.251335,-3.256324,1.244568,1.193804
10.145470,-3.245169,-3.249211,1.225750,1.169239
10.150472,-3.239098,-3.244565,1.206672,1.149721
10.155474,-3.233122,-3.237723,1.187292,1.121788
10.160476,-3.227245,-3.233130,1.167660,1.114335
10.165478,-3.221466,-3.226501,1.147642,1.086676
10.170480,-3.215789,-3.222167,1.127336,1.068190
10.175482,-3.210213,-3.215814,1.106921,1.042011
10.180484,-3.204741,-3.211693,1.086257,1.023209
10.185486,-3.199372,-3.205611,1.065555,0.993295
10.190488,-3.194106,-3.201487,1.044834,0.980567
10.195490,-3.188945,-3.195651,1.023822,0.955016
10.200492,-3.183889,-3.191855,1.002661,0.935758
10.205494,-3.178938,-3.171227,0.981746,1.022692
10.210496,-3.174091,-3.166872,0.961380,0.998089
10.215498,-3.169345,-3.160931,0.941239,0.972664
10.220500,-3.164698,-3.157144,0.921386,0.959034
10.225502,-3.160150,-3.151448,0.901763,0.931461
10.230504,-3.155700,-3.147706,0.882205,0.911948
10.235506,-3.151347,-3.142277,0.862890,0.888828
10.240508,-3.147090,-3.138765,0.843720,0.875931
10.245510,-3.142928,-3.133554,0.824651,0.852739
10.250512,-3.138863,-3.130110,0.805447,0.845635
10.255514,-3.134893,-3.125072,0.786158,0.827208
10.260516,-3.131021,-3.121775,0.766801,0.811000
10.265518,-3.127244,-3.116945,0.747595,0.790871
10.270520,-3.123564,-3.114022,0.728392,0.765963
10.275522,-3.119979,-3.109477,0.709325,0.739955
10.280524,-3.116490,-3.106535,0.690073,0.720489
10.285526,-3.113097,-3.102257,0.670907,0.698205
10.290528,-3.109800,-3.099462,0.651727,0.681855
10.295530,-3.106599,-3.095423,0.632578,0.657765
10.300532,-3.103494,-3.092720,0.613490,0.641048
10.305534,-3.100483,-3.099775,0.594780,0.596549
10.310536,-3.097564,-3.097419,0.576374,0.581777
10.315538,-3.094737,-3.093971,0.558319,0.557904
10.320540,-3.091998,-3.091865,0.540549,0.547738
10.325542,-3.089348,-3.088618,0.522979,0.528804
10.330544,-3.086785,-3.086474,0.505767,0.513418
10.335546,-3.084307,-3.083435,0.489040,0.491695
10.340549,-3.081911,-3.081475,0.472648,0.474036
10.345551,-3.079596,-3.078681,0.456582,0.452575
10.350553,-3.077361,-3.076864,0.440617,0.442154
10.355555,-3.075206,-3.074246,0.424773,0.422864
10.360557,-3.073128,-3.072637,0.409267,0.403527
10.365559,-3.071128,-3.070265,0.394027,0.381337
10.370561,-3.069203,-3.068873,0.378898,0.362864
10.375563,-3.067353,-3.066742,0.363941,0.341329
10.380565,-3.065578,-3.065291,0.349295,0.331326
10.385567,-3.063874,-3.063344,0.335012,0.311127
10.390569,-3.062241,-3.062010,0.321114,0.302604
10.395571,-3.060677,-3.060229,0.307497,0.284600
10.400573,-3.059180,-3.058957,0.293972,0.277871
10.405575,-3.057751,-3.046528,0.280465,0.261590
10.410577,-3.056389,-3.045449,0.266861,0.251341
10.415579,-3.055096,-3.043967,0.253295,0.236001
10.420581,-3.053869,-3.043093,0.239909,0.228518
10.425583,-3.052710,-3.041756,0.226698,0.212032
10.430585,-3.051615,-3.040962,0.213702,0.205116
10.435587,-3.050585,-3.039764,0.201010,0.186979
10.440589,-3.049617,-3.039011,0.188597,0.173762
10.445591,-3.048711,-3.038004,0.176378,0.156285
10.450593,-3.047864,-3.037373,0.164442,0.150238
10.455595,-3.047077,-3.036498,0.152751,0.137086
10.460597,-3.046348,-3.035980,0.141339,0.124877
10.465599,-3.045675,-3.035266,0.130107,0.108259
10.470601,-3.045058,-3.034720,0.118960,0.103226
10.475603,-3.044496,-3.034127,0.108020,0.092195
10.480605,-3.043988,-3.033876,0.097389,0.081424
10.485607,-3.043533,-3.033408,0.086988,0.071388
10.490609,-3.043128,-3.033318,0.076857,0.055519
10.495611,-3.042773,-3.033011,0.067079,0.043511
10.500613,-3.042467,-3.032991,0.057599,0.032682
10.505615,-3.042206,-3.027888,0.048560,0.021599
10.510617,-3.041989,-3.027994,0.039953,0.016566
10.515619,-3.041814,-3.027917,0.031677,0.006654
10.520621,-3.041680,-3.027989,0.023685,0.003051
10.525623,-3.041584,-3.028000,0.015994,-0.009136
10.530625,-3.041527,-3.028134,0.008643,-0.010827
10.535627,-3.041505,-3.028223,0.001506,-0.019047
10.540629,-3.041519,-3.028322,-0.005522,-0.018044
10.545631,-3.041567,-3.028451,-0.012415,-0.027612
10.550633,-3.041650,-3.028572,-0.019272,-0.034099
10.555635,-3.041767,-3.028799,-0.026016,-0.045246
10.560637,-3.041917,-3.028939,-0.032671,-0.046268
10.565639,-3.042100,-3.029227,-0.039236,-0.051232
10.570642,-3.042316,-3.029438,-0.045746,-0.055165
10.575644,-3.042564,-3.029781,-0.052179,-0.060275
10.580646,-3.042844,-3.029938,-0.058538,-0.059806
10.585648,-3.043156,-3.030309,-0.064819,-0.065612
10.590650,-3.043499,-3.030631,-0.071036,-0.070903
10.595652,-3.043872,-3.031070,-0.077141,-0.076792
10.600654,-3.044276,-3.031492,-0.083107,-0.083776
10.605656,-3.044710,-3.002506,-0.089211,0.035851
10.610658,-3.045175,-3.002452,-0.095517,0.034540
10.615660,-3.045672,-3.002252,-0.102044,0.030753
10.620662,-3.046202,-3.002017,-0.108827,0.025734
10.625664,-3.046768,-3.001875,-0.116038,0.019121
10.630666,-3.047370,-3.001876,-0.123617,0.020368
10.635668,-3.048012,-3.001765,-0.131572,0.015051
10.640670,-3.048695,-3.001756,-0.140002,0.022693
10.645672,-3.049422,-3.001622,-0.148961,0.020995
10.650674,-3.050195,-3.001556,-0.158476,0.015945
10.655676,-3.051018,-3.001470,-0.168522,0.011122
10.660678,-3.051892,-3.001463,-0.179135,0.005462
10.665680,-3.052820,-3.001440,-0.190200,0.001469
10.670682,-3.053805,-3.001585,-0.201609,-0.008205
10.675684,-3.054848,-3.001651,-0.213238,-0.017857
10.680686,-3.055950,-3.001920,-0.225085,-0.029922
10.685688,-3.057111,-3.002126,-0.237017,-0.042802
10.690690,-3.058331,-3.002460,-0.248880,-0.056980
10.695692,-3.059611,-3.002827,-0.260515,-0.069700
10.700694,-3.060948,-3.003238,-0.271880,-0.079145
10.705696,-3.062340,-3.021385,-0.282768,-0.138255
10.710698,-3.063785,-3.022006,-0.292928,-0.143188
10.715700,-3.065278,-3.022885,-0.302304,-0.152453
10.720702,-3.066815,-3.023482,-0.310904,-0.160627
10.725704,-3.068394,-3.024461,-0.318729,-0.168643
10.730706,-3.070009,-3.025211,-0.325777,-0.169852
10.735708,-3.071657,-3.026239,-0.332027,-0.174038
10.740710,-3.073334,-3.026940,-0.337430,-0.184349
10.745712,-3.075035,-3.028063,-0.342063,-0.191193
10.750714,-3.076757,-3.028844,-0.345856,-0.195395
10.755716,-3.078496,-3.030022,-0.348796,-0.198416
10.760718,-3.080246,-3.030873,-0.350938,-0.204088
10.765720,-3.082006,-3.032102,-0.352327,-0.208470
10.770722,-3.083770,-3.032951,-0.353017,-0.211560
10.775724,-3.085535,-3.034221,-0.353035,-0.212408
10.780726,-3.087298,-3.035188,-0.352407,-0.219101
10.785728,-3.089057,-3.036503,-0.351151,-0.221094
10.790730,-3.090807,-3.037232,-0.349297,-0.214586
10.795732,-3.092546,-3.038520,-0.346839,-0.214734
10.800735,-3.094271,-3.039317,-0.343772,-0.213301
10.805737,-3.095979,-3.055390,-0.340016,-0.261804
